CFD-a,CFD-a,SIM-a,SIM-a,CFD-b,CFD-b,SIM-b,SIM-b,CFD-c,CFD-c,SIM-c,SIM-c,CFD-d,CFD-d,SIM-d,SIM-d,CFD-e,CFD-e,SIM-e,SIM-e
,,2.59747,464.90201,,,5.4936,442.73665,,,8.48759,440.76051,,,2.65892,474.54532,,,2.71149,485.65343
,,2.59841,464.88367,,,5.49555,442.7347,,,8.49054,440.75998,,,2.65986,474.52044,,,2.71243,485.62116
,,2.59935,464.86535,,,5.49749,442.73275,,,8.49349,440.75945,,,2.6608,474.49558,,,2.71337,485.58892
,,2.60029,464.84704,,,5.49944,442.7308,,,8.49644,440.75892,,,2.66175,474.47075,,,2.71432,485.55672
,,2.60124,464.82876,,,5.50139,442.72886,,,8.49938,440.75839,,,2.66269,474.44595,,,2.71526,485.52455
,,2.60218,464.8105,,,5.50333,442.72692,,,8.50233,440.75786,,,2.66363,474.42117,,,2.7162,485.49241
,,2.60312,464.79225,,,5.50528,442.72498,,,8.50528,440.75733,,,2.66457,474.39642,,,2.71715,485.46031
,,2.60406,464.77403,,,5.50722,442.72304,,,8.50822,440.75681,,,2.66552,474.37169,,,2.71809,485.42824
,,2.605,464.75582,,,5.50917,442.7211,,,8.51117,440.75628,,,2.66646,474.347,,,2.71904,485.3962
,,2.60594,464.73764,,,5.51111,442.71917,,,8.51412,440.75575,,,2.6674,474.32232,,,2.71998,485.3642
,,2.60689,464.71947,,,5.51306,442.71723,,,8.51707,440.75523,,,2.66835,474.29768,,,2.72092,485.33223
,,2.60783,464.70133,,,5.515,442.7153,,,8.52001,440.7547,,,2.66929,474.27306,,,2.72187,485.30029
,,2.60877,464.6832,,,5.51695,442.71338,,,8.52296,440.75418,,,2.67023,474.24846,,,2.72281,485.26839
,,2.60971,464.66509,,,5.51889,442.71145,,,8.52591,440.75366,,,2.67118,474.2239,,,2.72376,485.23652
,,2.61065,464.64701,,,5.52084,442.70952,,,8.52885,440.75313,,,2.67212,474.19935,,,2.7247,485.20468
,,2.61159,464.62894,,,5.52278,442.7076,,,8.5318,440.75261,,,2.67306,474.17484,,,2.72564,485.17287
,,2.61254,464.61089,,,5.52473,442.70568,,,8.53475,440.75209,,,2.674,474.15035,,,2.72659,485.1411
,,2.61348,464.59286,,,5.52668,442.70376,,,8.5377,440.75157,,,2.67495,474.12588,,,2.72753,485.10936
,,2.61442,464.57485,,,5.52862,442.70185,,,8.54064,440.75105,,,2.67589,474.10144,,,2.72848,485.07766
,,2.61536,464.55686,,,5.53057,442.69993,,,8.54359,440.75053,,,2.67683,474.07703,,,2.72942,485.04598
,,2.6163,464.53889,,,5.53251,442.69802,,,8.54654,440.75001,,,2.67778,474.05264,,,2.73036,485.01434
,,2.61725,464.52094,,,5.53446,442.69611,,,8.54949,440.74949,,,2.67872,474.02828,,,2.73131,484.98273
,,2.61819,464.50301,,,5.5364,442.6942,,,8.55243,440.74897,,,2.67966,474.00394,,,2.73225,484.95116
,,2.61913,464.4851,,,5.53835,442.6923,,,8.55538,440.74845,,,2.68061,473.97963,,,2.7332,484.91962
,,2.62007,464.46721,,,5.5403,442.69039,,,8.55833,440.74793,,,2.68155,473.95535,,,2.73414,484.88811
,,2.62101,464.44933,,,5.54224,442.68849,,,8.56127,440.74741,,,2.68249,473.93109,,,2.73508,484.85663
,,2.62196,464.43148,,,5.54419,442.68659,,,8.56422,440.7469,,,2.68344,473.90685,,,2.73603,484.82518
,,2.6229,464.41364,,,5.54613,442.68469,,,8.56717,440.74638,,,2.68438,473.88264,,,2.73697,484.79377
,,2.62384,464.39582,,,5.54808,442.6828,,,8.57012,440.74587,,,2.68532,473.85846,,,2.73792,484.76239
,,2.62478,464.37803,,,5.55002,442.6809,,,8.57306,440.74535,,,2.68627,473.8343,,,2.73886,484.73104
,,2.62572,464.36025,,,5.55197,442.67901,,,8.57601,440.74484,,,2.68721,473.81017,,,2.73981,484.69973
,,2.62667,464.34249,,,5.55392,442.67712,,,8.57896,440.74432,,,2.68815,473.78606,,,2.74075,484.66844
,,2.62761,464.32475,,,5.55586,442.67523,,,8.58191,440.74381,,,2.6891,473.76198,,,2.74169,484.63719
,,2.62855,464.30703,,,5.55781,442.67335,,,8.58485,440.7433,,,2.69004,473.73792,,,2.74264,484.60597
,,2.62949,464.28933,,,5.55975,442.67146,,,8.5878,440.74278,,,2.69098,473.71389,,,2.74358,484.57479
,,2.63043,464.27164,,,5.5617,442.66958,,,8.59075,440.74227,,,2.69193,473.68989,,,2.74453,484.54363
,,2.63138,464.25398,,,5.56365,442.6677,,,8.5937,440.74176,,,2.69287,473.66591,,,2.74547,484.51251
,,2.63232,464.23633,,,5.56559,442.66582,,,8.59665,440.74125,,,2.69381,473.64195,,,2.74642,484.48142
,,2.63326,464.21871,,,5.56754,442.66395,,,8.59959,440.74074,,,2.69476,473.61802,,,2.74736,484.45036
,,2.6342,464.2011,,,5.56948,442.66207,,,8.60254,440.74023,,,2.6957,473.59411,,,2.7483,484.41933
,,2.63515,464.18351,,,5.57143,442.6602,,,8.60549,440.73972,,,2.69664,473.57023,,,2.74925,484.38834
,,2.63609,464.16594,,,5.57337,442.65833,,,8.60844,440.73921,,,2.69759,473.54638,,,2.75019,484.35737
,,2.63703,464.14839,,,5.57532,442.65646,,,8.61138,440.7387,,,2.69853,473.52254,,,2.75114,484.32644
,,2.63797,464.13086,,,5.57727,442.65459,,,8.61433,440.7382,,,2.69947,473.49874,,,2.75208,484.29554
,,2.63892,464.11334,,,5.57921,442.65273,,,8.61728,440.73769,,,2.70042,473.47496,,,2.75303,484.26467
,,2.63986,464.09585,,,5.58116,442.65087,,,8.62023,440.73718,,,2.70136,473.4512,,,2.75397,484.23384
,,2.6408,464.07837,,,5.58311,442.64901,,,8.62318,440.73668,,,2.7023,473.42747,,,2.75492,484.20303
,,2.64174,464.06091,,,5.58505,442.64715,,,8.62612,440.73617,,,2.70325,473.40376,,,2.75586,484.17226
,,2.64269,464.04347,,,5.587,442.64529,,,8.62907,440.73567,,,2.70419,473.38008,,,2.75681,484.14152
,,2.64363,464.02605,,,5.58894,442.64344,,,8.63202,440.73516,,,2.70514,473.35642,,,2.75775,484.11081
,,2.64457,464.00865,,,5.59089,442.64158,,,8.63497,440.73466,,,2.70608,473.33279,,,2.75869,484.08013
,,2.64551,463.99127,,,5.59284,442.63973,,,8.63791,440.73415,,,2.70702,473.30918,,,2.75964,484.04948
,,2.64646,463.9739,,,5.59478,442.63788,,,8.64086,440.73365,,,2.70797,473.2856,,,2.76058,484.01887
,,2.6474,463.95655,,,5.59673,442.63604,,,8.64381,440.73315,,,2.70891,473.26204,,,2.76153,483.98828
,,2.64834,463.93923,,,5.59867,442.63419,,,8.64676,440.73265,,,2.70985,473.2385,,,2.76247,483.95773
,,2.64928,463.92192,,,5.60062,442.63235,,,8.64971,440.73214,,,2.7108,473.21499,,,2.76342,483.9272
,,2.65023,463.90462,,,5.60257,442.63051,,,8.65265,440.73164,,,2.71174,473.19151,,,2.76436,483.89671
,,2.65117,463.88735,,,5.60451,442.62867,,,8.6556,440.73114,,,2.71269,473.16805,,,2.76531,483.86625
,,2.65211,463.8701,,,5.60646,442.62683,,,8.65855,440.73064,,,2.71363,473.14461,,,2.76625,483.83582
,,2.65305,463.85286,,,5.60841,442.62499,,,8.6615,440.73014,,,2.71457,473.1212,,,2.7672,483.80543
,,2.654,463.83564,,,5.61035,442.62316,,,8.66445,440.72964,,,2.71552,473.09781,,,2.76814,483.77506
,,2.65494,463.81844,,,5.6123,442.62133,,,8.66739,440.72915,,,2.71646,473.07445,,,2.76909,483.74472
,,2.65588,463.80126,,,5.61425,442.6195,,,8.67034,440.72865,,,2.7174,473.05111,,,2.77003,483.71442
,,2.65683,463.7841,,,5.61619,442.61767,,,8.67329,440.72815,,,2.71835,473.02779,,,2.77098,483.68414
,,2.65777,463.76695,,,5.61814,442.61584,,,8.67624,440.72765,,,2.71929,473.0045,,,2.77192,483.6539
,,2.65871,463.74983,,,5.62008,442.61402,,,8.67919,440.72716,,,2.72024,472.98123,,,2.77287,483.62369
,,2.65965,463.73272,,,5.62203,442.6122,,,8.68214,440.72666,,,2.72118,472.95799,,,2.77381,483.59351
,,2.6606,463.71563,,,5.62398,442.61038,,,8.68508,440.72617,,,2.72212,472.93477,,,2.77476,483.56336
,,2.66154,463.69855,,,5.62592,442.60856,,,8.68803,440.72567,,,2.72307,472.91158,,,2.7757,483.53324
,,2.66248,463.6815,,,5.62787,442.60674,,,8.69098,440.72518,,,2.72401,472.88841,,,2.77665,483.50315
,,2.66343,463.66446,,,5.62982,442.60493,,,8.69393,440.72468,,,2.72496,472.86526,,,2.77759,483.47309
,,2.66437,463.64744,,,5.63176,442.60311,,,8.69688,440.72419,,,2.7259,472.84214,,,2.77854,483.44306
,,2.66531,463.63044,,,5.63371,442.6013,,,8.69982,440.7237,,,2.72685,472.81904,,,2.77948,483.41306
,,2.66625,463.61346,,,5.63566,442.59949,,,8.70277,440.7232,,,2.72779,472.79596,,,2.78043,483.38309
,,2.6672,463.5965,,,5.6376,442.59769,,,8.70572,440.72271,,,2.72873,472.77291,,,2.78137,483.35316
,,2.66814,463.57955,,,5.63955,442.59588,,,8.70867,440.72222,,,2.72968,472.74988,,,2.78232,483.32325
,,2.66908,463.56262,,,5.6415,442.59408,,,8.71162,440.72173,,,2.73062,472.72688,,,2.78326,483.29337
,,2.67003,463.54571,,,5.64344,442.59228,,,8.71457,440.72124,,,2.73157,472.7039,,,2.78421,483.26353
,,2.67097,463.52882,,,5.64539,442.59048,,,8.71751,440.72075,,,2.73251,472.68095,,,2.78515,483.23371
,,2.67191,463.51194,,,5.64734,442.58868,,,8.72046,440.72026,,,2.73345,472.65801,,,2.7861,483.20393
,,2.67286,463.49509,,,5.64928,442.58688,,,8.72341,440.71977,,,2.7344,472.6351,,,2.78704,483.17417
,,2.6738,463.47825,,,5.65123,442.58509,,,8.72636,440.71928,,,2.73534,472.61222,,,2.78799,483.14445
,,2.67474,463.46142,,,5.65318,442.58329,,,8.72931,440.71879,,,2.73629,472.58936,,,2.78893,483.11475
,,2.67569,463.44462,,,5.65512,442.5815,,,8.73226,440.71831,,,2.73723,472.56652,,,2.78988,483.08509
,,2.67663,463.42783,,,5.65707,442.57972,,,8.73521,440.71782,,,2.73818,472.54371,,,2.79082,483.05545
,,2.67757,463.41107,,,5.65902,442.57793,,,8.73815,440.71733,,,2.73912,472.52092,,,2.79177,483.02585
,,2.67852,463.39431,,,5.66096,442.57614,,,8.7411,440.71685,,,2.74007,472.49815,,,2.79272,482.99627
,,2.67946,463.37758,,,5.66291,442.57436,,,8.74405,440.71636,,,2.74101,472.47541,,,2.79366,482.96673
,,2.6804,463.36086,,,5.66486,442.57258,,,8.747,440.71588,,,2.74195,472.45268,,,2.79461,482.93721
,,2.68135,463.34417,,,5.66681,442.5708,,,8.74995,440.71539,,,2.7429,472.42999,,,2.79555,482.90773
,,2.68229,463.32749,,,5.66875,442.56902,,,8.7529,440.71491,,,2.74384,472.40731,,,2.7965,482.87827
,,2.68323,463.31082,,,5.6707,442.56725,,,8.75585,440.71443,,,2.74479,472.38466,,,2.79744,482.84885
,,2.68418,463.29418,,,5.67265,442.56547,,,8.75879,440.71394,,,2.74573,472.36204,,,2.79839,482.81945
,,2.68512,463.27755,,,5.67459,442.5637,,,8.76174,440.71346,,,2.74668,472.33943,,,2.79933,482.79008
,,2.68606,463.26094,,,5.67654,442.56193,,,8.76469,440.71298,,,2.74762,472.31685,,,2.80028,482.76075
,,2.68701,463.24434,,,5.67849,442.56016,,,8.76764,440.7125,,,2.74857,472.2943,,,2.80122,482.73144
,,2.68795,463.22777,,,5.68043,442.55839,,,8.77059,440.71202,,,2.74951,472.27176,,,2.80217,482.70216
,,2.68889,463.21121,,,5.68238,442.55663,,,8.77354,440.71153,,,2.75046,472.24925,,,2.80312,482.67291
,,2.68984,463.19467,,,5.68433,442.55486,,,8.77649,440.71105,,,2.7514,472.22676,,,2.80406,482.6437
,,2.69078,463.17815,,,5.68628,442.5531,,,8.77943,440.71058,,,2.75234,472.2043,,,2.80501,482.61451
,,2.69172,463.16164,,,5.68822,442.55134,,,8.78238,440.7101,,,2.75329,472.18186,,,2.80595,482.58535
,,2.69267,463.14515,,,5.69017,442.54959,,,8.78533,440.70962,,,2.75423,472.15944,,,2.8069,482.55622
,,2.69361,463.12868,,,5.69212,442.54783,,,8.78828,440.70914,,,2.75518,472.13704,,,2.80784,482.52712
,,2.69455,463.11222,,,5.69406,442.54608,,,8.79123,440.70866,,,2.75612,472.11467,,,2.80879,482.49804
,,2.6955,463.09579,,,5.69601,442.54432,,,8.79418,440.70818,,,2.75707,472.09232,,,2.80973,482.469
,,2.69644,463.07937,,,5.69796,442.54257,,,8.79713,440.70771,,,2.75801,472.06999,,,2.81068,482.43999
,,2.69739,463.06296,,,5.69991,442.54082,,,8.80008,440.70723,,,2.75896,472.04769,,,2.81163,482.411
,,2.69833,463.04658,,,5.70185,442.53908,,,8.80303,440.70676,,,2.7599,472.02541,,,2.81257,482.38205
,,2.69927,463.03021,,,5.7038,442.53733,,,8.80597,440.70628,,,2.76085,472.00315,,,2.81352,482.35312
,,2.70022,463.01386,,,5.70575,442.53559,,,8.80892,440.70581,,,2.76179,471.98091,,,2.81446,482.32423
,,2.70116,462.99752,,,5.70769,442.53385,,,8.81187,440.70533,,,2.76274,471.9587,,,2.81541,482.29536
,,2.7021,462.9812,,,5.70964,442.53211,,,8.81482,440.70486,,,2.76368,471.93651,,,2.81635,482.26652
,,2.70305,462.9649,,,5.71159,442.53037,,,8.81777,440.70438,,,2.76463,471.91434,,,2.8173,482.23771
,,2.70399,462.94862,,,5.71354,442.52863,,,8.82072,440.70391,,,2.76557,471.8922,,,2.81825,482.20893
,,2.70494,462.93235,,,5.71548,442.5269,,,8.82367,440.70344,,,2.76652,471.87007,,,2.81919,482.18018
,,2.70588,462.9161,,,5.71743,442.52517,,,8.82662,440.70297,,,2.76746,471.84797,,,2.82014,482.15145
,,2.70682,462.89987,,,5.71938,442.52343,,,8.82957,440.70249,,,2.76841,471.8259,,,2.82108,482.12276
,,2.70777,462.88365,,,5.72133,442.5217,,,8.83252,440.70202,,,2.76935,471.80384,,,2.82203,482.09409
,,2.70871,462.86746,,,5.72327,442.51998,,,8.83546,440.70155,,,2.7703,471.78181,,,2.82298,482.06546
,,2.70965,462.85127,,,5.72522,442.51825,,,8.83841,440.70108,,,2.77124,471.7598,,,2.82392,482.03685
,,2.7106,462.83511,,,5.72717,442.51653,,,8.84136,440.70061,,,2.77219,471.73781,,,2.82487,482.00827
,,2.71154,462.81896,,,5.72912,442.51481,,,8.84431,440.70014,,,2.77313,471.71585,,,2.82581,481.97972
,,2.71249,462.80283,,,5.73106,442.51308,,,8.84726,440.69968,,,2.77408,471.69391,,,2.82676,481.9512
,,2.71343,462.78671,,,5.73301,442.51137,,,8.85021,440.69921,,,2.77502,471.67199,,,2.82771,481.9227
,,2.71437,462.77062,,,5.73496,442.50965,,,8.85316,440.69874,,,2.77597,471.65009,,,2.82865,481.89424
,,2.71532,462.75453,,,5.73691,442.50793,,,8.85611,440.69827,,,2.77691,471.62821,,,2.8296,481.8658
,,2.71626,462.73847,,,5.73885,442.50622,,,8.85906,440.69781,,,2.77786,471.60636,,,2.83054,481.83739
,,2.71721,462.72242,,,5.7408,442.50451,,,8.86201,440.69734,,,2.7788,471.58453,,,2.83149,481.80901
,,2.71815,462.70639,,,5.74275,442.5028,,,8.86496,440.69687,,,2.77975,471.56272,,,2.83244,481.78066
,,2.7191,462.69038,,,5.7447,442.50109,,,8.86791,440.69641,,,2.78069,471.54093,,,2.83338,481.75234
,,2.72004,462.67438,,,5.74664,442.49938,,,8.87085,440.69594,,,2.78164,471.51917,,,2.83433,481.72404
,,2.72098,462.6584,,,5.74859,442.49768,,,8.8738,440.69548,,,2.78258,471.49742,,,2.83527,481.69577
,,2.72193,462.64243,,,5.75054,442.49598,,,8.87675,440.69501,,,2.78353,471.4757,,,2.83622,481.66753
,,2.72287,462.62648,,,5.75249,442.49427,,,8.8797,440.69455,,,2.78447,471.454,,,2.83717,481.63932
,,2.72382,462.61055,,,5.75443,442.49257,,,8.88265,440.69409,,,2.78542,471.43233,,,2.83811,481.61114
,,2.72476,462.59464,,,5.75638,442.49088,,,8.8856,440.69363,,,2.78636,471.41067,,,2.83906,481.58299
,,2.7257,462.57874,,,5.75833,442.48918,,,8.88855,440.69316,,,2.78731,471.38904,,,2.84001,481.55486
,,2.72665,462.56286,,,5.76028,442.48749,,,8.8915,440.6927,,,2.78826,471.36743,,,2.84095,481.52676
,,2.72759,462.54699,,,5.76223,442.48579,,,8.89445,440.69224,,,2.7892,471.34584,,,2.8419,481.49869
,,2.72854,462.53114,,,5.76417,442.4841,,,8.8974,440.69178,,,2.79015,471.32428,,,2.84284,481.47065
,,2.72948,462.51531,,,5.76612,442.48241,,,8.90035,440.69132,,,2.79109,471.30273,,,2.84379,481.44263
,,2.73043,462.49949,,,5.76807,442.48073,,,8.9033,440.69086,,,2.79204,471.28121,,,2.84474,481.41465
,,2.73137,462.48369,,,5.77002,442.47904,,,8.90625,440.6904,,,2.79298,471.25971,,,2.84568,481.38669
,,2.73231,462.46791,,,5.77196,442.47736,,,8.9092,440.68994,,,2.79393,471.23823,,,2.84663,481.35876
,,2.73326,462.45214,,,5.77391,442.47567,,,8.91215,440.68948,,,2.79487,471.21677,,,2.84758,481.33085
,,2.7342,462.43639,,,5.77586,442.47399,,,8.9151,440.68902,,,2.79582,471.19533,,,2.84852,481.30298
,,2.73515,462.42065,,,5.77781,442.47231,,,8.91805,440.68857,,,2.79676,471.17392,,,2.84947,481.27513
,,2.73609,462.40493,,,5.77976,442.47064,,,8.92099,440.68811,,,2.79771,471.15252,,,2.85042,481.24731
,,2.73704,462.38923,,,5.7817,442.46896,,,8.92394,440.68765,,,2.79866,471.13115,,,2.85136,481.21952
,,2.73798,462.37354,,,5.78365,442.46729,,,8.92689,440.6872,,,2.7996,471.1098,,,2.85231,481.19175
,,2.73893,462.35787,,,5.7856,442.46561,,,8.92984,440.68674,,,2.80055,471.08847,,,2.85326,481.16401
,,2.73987,462.34222,,,5.78755,442.46394,,,8.93279,440.68628,,,2.80149,471.06717,,,2.8542,481.1363
,,2.74082,462.32658,,,5.7895,442.46227,,,8.93574,440.68583,,,2.80244,471.04588,,,2.85515,481.10862
,,2.74176,462.31096,,,5.79144,442.46061,,,8.93869,440.68538,,,2.80338,471.02462,,,2.85609,481.08096
,,2.7427,462.29535,,,5.79339,442.45894,,,8.94164,440.68492,,,2.80433,471.00338,,,2.85704,481.05334
,,2.74365,462.27976,,,5.79534,442.45728,,,8.94459,440.68447,,,2.80528,470.98216,,,2.85799,481.02574
,,2.74459,462.26419,,,5.79729,442.45561,,,8.94754,440.68401,,,2.80622,470.96096,,,2.85893,480.99816
,,2.74554,462.24863,,,5.79924,442.45395,,,8.95049,440.68356,,,2.80717,470.93978,,,2.85988,480.97062
,,2.74648,462.23309,,,5.80118,442.45229,,,8.95344,440.68311,,,2.80811,470.91862,,,2.86083,480.9431
,,2.74743,462.21756,,,5.80313,442.45064,,,8.95639,440.68266,,,2.80906,470.89749,,,2.86177,480.91561
,,2.74837,462.20205,,,5.80508,442.44898,,,8.95934,440.68221,,,2.81,470.87637,,,2.86272,480.88814
,,2.74932,462.18656,,,5.80703,442.44733,,,8.96229,440.68176,,,2.81095,470.85528,,,2.86367,480.8607
,,2.75026,462.17108,,,5.80898,442.44568,,,8.96524,440.68131,,,2.8119,470.83421,,,2.86461,480.83329
,,2.75121,462.15562,,,5.81093,442.44402,,,8.96819,440.68086,,,2.81284,470.81316,,,2.86556,480.80591
,,2.75215,462.14017,,,5.81287,442.44238,,,8.97114,440.68041,,,2.81379,470.79213,,,2.86651,480.77855
,,2.7531,462.12474,,,5.81482,442.44073,,,8.97409,440.67996,,,2.81473,470.77112,,,2.86745,480.75123
,,2.75404,462.10933,,,5.81677,442.43908,,,8.97704,440.67951,,,2.81568,470.75013,,,2.8684,480.72392
,,2.75499,462.09393,,,5.81872,442.43744,,,8.97999,440.67906,,,2.81663,470.72916,,,2.86935,480.69665
,,2.75593,462.07855,,,5.82067,442.4358,,,8.98294,440.67861,,,2.81757,470.70822,,,2.8703,480.6694
,,2.75688,462.06318,,,5.82262,442.43416,,,8.98589,440.67816,,,2.81852,470.68729,,,2.87124,480.64218
,,2.75782,462.04783,,,5.82456,442.43252,,,8.98884,440.67772,,,2.81946,470.66639,,,2.87219,480.61498
,,2.75877,462.03249,,,5.82651,442.43088,,,8.99179,440.67727,,,2.82041,470.64551,,,2.87314,480.58782
,,2.75971,462.01717,,,5.82846,442.42924,,,8.99474,440.67682,,,2.82136,470.62465,,,2.87408,480.56068
,,2.76066,462.00187,,,5.83041,442.42761,,,8.99769,440.67638,,,2.8223,470.60381,,,2.87503,480.53356
,,2.7616,461.98658,,,5.83236,442.42598,,,9.00064,440.67593,,,2.82325,470.58299,,,2.87598,480.50647
,,2.76255,461.9713,,,5.83431,442.42435,,,9.00359,440.67549,,,2.82419,470.56219,,,2.87692,480.47941
,,2.76349,461.95605,,,5.83625,442.42272,,,9.00654,440.67505,,,2.82514,470.54141,,,2.87787,480.45238
,,2.76444,461.94081,,,5.8382,442.42109,,,9.00949,440.6746,,,2.82609,470.52065,,,2.87882,480.42537
,,2.76538,461.92558,,,5.84015,442.41946,,,9.01244,440.67416,,,2.82703,470.49992,,,2.87976,480.39839
,,2.76633,461.91037,,,5.8421,442.41784,,,9.01539,440.67371,,,2.82798,470.4792,,,2.88071,480.37143
,,2.76727,461.89517,,,5.84405,442.41621,,,9.01834,440.67327,,,2.82892,470.45851,,,2.88166,480.34451
,,2.76822,461.87999,,,5.846,442.41459,,,9.02129,440.67283,,,2.82987,470.43783,,,2.88261,480.3176
,,2.76916,461.86483,,,5.84795,442.41297,,,9.02424,440.67239,,,2.83082,470.41718,,,2.88355,480.29073
,,2.77011,461.84968,,,5.84989,442.41136,,,9.02719,440.67195,,,2.83176,470.39655,,,2.8845,480.26388
,,2.77105,461.83455,,,5.85184,442.40974,,,9.03014,440.67151,,,2.83271,470.37594,,,2.88545,480.23706
,,2.772,461.81943,,,5.85379,442.40813,,,9.03309,440.67107,,,2.83366,470.35534,,,2.88639,480.21026
,,2.77294,461.80433,,,5.85574,442.40651,,,9.03604,440.67063,,,2.8346,470.33477,,,2.88734,480.18349
,,2.77389,461.78924,,,5.85769,442.4049,,,9.03899,440.67019,,,2.83555,470.31422,,,2.88829,480.15675
,,2.77483,461.77417,,,5.85964,442.40329,,,9.04194,440.66975,,,2.83649,470.29369,,,2.88924,480.13003
,,2.77578,461.75911,,,5.86159,442.40168,,,9.04489,440.66931,,,2.83744,470.27318,,,2.89018,480.10334
,,2.77672,461.74407,,,5.86353,442.40008,,,9.04784,440.66887,,,2.83839,470.25269,,,2.89113,480.07667
,,2.77767,461.72904,,,5.86548,442.39847,,,9.05079,440.66843,,,2.83933,470.23222,,,2.89208,480.05003
,,2.77861,461.71403,,,5.86743,442.39687,,,9.05374,440.668,,,2.84028,470.21178,,,2.89302,480.02342
,,2.77956,461.69904,,,5.86938,442.39527,,,9.05669,440.66756,,,2.84123,470.19135,,,2.89397,479.99683
,,2.7805,461.68406,,,5.87133,442.39366,,,9.05964,440.66712,,,2.84217,470.17094,,,2.89492,479.97027
,,2.78145,461.66909,,,5.87328,442.39207,,,9.06259,440.66669,,,2.84312,470.15055,,,2.89587,479.94374
,,2.7824,461.65414,,,5.87523,442.39047,,,9.06554,440.66625,,,2.84407,470.13019,,,2.89681,479.91723
,,2.78334,461.63921,,,5.87718,442.38887,,,9.06849,440.66581,,,2.84501,470.10984,,,2.89776,479.89075
,,2.78429,461.62429,,,5.87912,442.38728,,,9.07144,440.66538,,,2.84596,470.08951,,,2.89871,479.86429
,,2.78523,461.60938,,,5.88107,442.38569,,,9.0744,440.66495,,,2.8469,470.06921,,,2.89966,479.83786
,,2.78618,461.5945,,,5.88302,442.3841,,,9.07735,440.66451,,,2.84785,470.04892,,,2.9006,479.81145
,,2.78712,461.57962,,,5.88497,442.38251,,,9.0803,440.66408,,,2.8488,470.02865,,,2.90155,479.78507
,,2.78807,461.56476,,,5.88692,442.38092,,,9.08325,440.66364,,,2.84974,470.00841,,,2.9025,479.75872
,,2.78901,461.54992,,,5.88887,442.37933,,,9.0862,440.66321,,,2.85069,469.98818,,,2.90345,479.73239
,,2.78996,461.53509,,,5.89082,442.37775,,,9.08915,440.66278,,,2.85164,469.96798,,,2.90439,479.70609
,,2.7909,461.52028,,,5.89277,442.37617,,,9.0921,440.66235,,,2.85258,469.94779,,,2.90534,479.67981
,,2.79185,461.50548,,,5.89472,442.37458,,,9.09505,440.66192,,,2.85353,469.92762,,,2.90629,479.65356
,,2.7928,461.49069,,,5.89666,442.373,,,9.098,440.66149,,,2.85448,469.90748,,,2.90724,479.62733
,,2.79374,461.47593,,,5.89861,442.37143,,,9.10095,440.66105,,,2.85542,469.88735,,,2.90818,479.60113
,,2.79469,461.46117,,,5.90056,442.36985,,,9.1039,440.66062,,,2.85637,469.86725,,,2.90913,479.57496
,,2.79563,461.44643,,,5.90251,442.36827,,,9.10685,440.66019,,,2.85732,469.84716,,,2.91008,479.54881
,,2.79658,461.43171,,,5.90446,442.3667,,,9.1098,440.65977,,,2.85826,469.82709,,,2.91103,479.52268
,,2.79752,461.417,,,5.90641,442.36513,,,9.11275,440.65934,,,2.85921,469.80705,,,2.91197,479.49659
,,2.79847,461.4023,,,5.90836,442.36356,,,9.1157,440.65891,,,2.86016,469.78702,,,2.91292,479.47051
,,2.79942,461.38763,,,5.91031,442.36199,,,9.11865,440.65848,,,2.8611,469.76702,,,2.91387,479.44446
,,2.80036,461.37296,,,5.91226,442.36042,,,9.1216,440.65805,,,2.86205,469.74703,,,2.91482,479.41844
,,2.80131,461.35831,,,5.91421,442.35886,,,9.12455,440.65762,,,2.863,469.72706,,,2.91576,479.39245
,,2.80225,461.34368,,,5.91616,442.35729,,,9.12751,440.6572,,,2.86395,469.70711,,,2.91671,479.36647
,,2.8032,461.32906,,,5.9181,442.35573,,,9.13046,440.65677,,,2.86489,469.68719,,,2.91766,479.34053
,,2.80414,461.31445,,,5.92005,442.35417,,,9.13341,440.65635,,,2.86584,469.66728,,,2.91861,479.31461
,,2.80509,461.29986,,,5.922,442.35261,,,9.13636,440.65592,,,2.86679,469.64739,,,2.91955,479.28871
,,2.80604,461.28528,,,5.92395,442.35105,,,9.13931,440.65549,,,2.86773,469.62752,,,2.9205,479.26284
,,2.80698,461.27072,,,5.9259,442.34949,,,9.14226,440.65507,,,2.86868,469.60767,,,2.92145,479.23699
,,2.80793,461.25617,,,5.92785,442.34794,,,9.14521,440.65465,,,2.86963,469.58784,,,2.9224,479.21117
